2025-09-29T19:14:23.423146,"Martes, 30 Septiembre  2025",177.6143,208.28473732,300.0
2025-09-29T19:15:38.277890,"Martes, 30 Septiembre  2025",177.6143,208.28473732,300.0
2025-09-29T19:22:51.601692,"Martes, 30 Septiembre  2025",177.6143,208.28473732,300.0
2025-09-29T19:31:14.101949,"Martes, 30 Septiembre  2025",177.6143,208.28473732,300.0
2025-09-29T19:51:50.972536,29/09/2025,177.6143,208.28473732,300.0
2025-09-29T19:51:54.088094,29/09/2025,177.6143,208.28473732,300.0
2025-09-29T22:30:52.485072,29/09/2025,177.6143,208.28473732,300.0
